Ticker,IsCurncyFixing,CurncyFixingQuoteFormat,date,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME,TURNOVER,CUR_MKT_CAP,SHORT_INT,EQY_SH_OUT,EQY_FLOAT,EQY_WEIGHTED_AVG_PX,AVERAGE_BID_ASK_SPREAD_%,BEST_EPS,PE_RATIO,BEST_SALES,SALES_REV_TURN,BEST_PE_RATIO,BEST_EBITDA,EQY_DVD_YLD_IND,BEST_TARGET_PRICE,NET_INCOME,BOOK_VAL_PER_SH
60322Q HK Equity,False,,2016-12-28,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2016-12-29,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2016-12-30,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2016-12-31,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-01-01,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-01-02,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-01-03,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-01-04,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-01-05,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-01-06,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-01-07,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-01-08,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-01-09,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-01-10,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-01-11,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-01-12,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-01-13,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-01-14,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-01-15,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-01-16,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-01-17,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-01-18,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-01-19,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-01-20,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-01-21,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-01-22,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-01-23,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-01-24,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-01-25,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-01-26,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-01-27,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-01-28,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-01-29,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-01-30,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-01-31,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-02-01,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-02-02,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-02-03,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-02-04,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-02-05,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-02-06,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-02-07,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-02-08,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-02-09,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-02-10,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-02-11,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-02-12,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-02-13,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-02-14,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-02-15,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-02-16,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-02-17,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-02-18,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-02-19,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-02-20,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-02-21,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-02-22,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-02-23,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-02-24,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-02-25,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-02-26,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-02-27,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-02-28,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-03-01,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-03-02,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-03-03,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-03-04,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-03-05,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-03-06,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-03-07,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-03-08,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-03-09,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-03-10,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-03-11,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-03-12,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-03-13,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-03-14,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-03-15,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-03-16,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-03-17,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-03-18,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-03-19,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-03-20,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-03-21,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-03-22,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-03-23,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-03-24,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-03-25,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-03-26,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-03-27,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-03-28,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-03-29,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-03-30,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-03-31,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-04-01,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-04-02,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-04-03,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-04-04,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-04-05,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-04-06,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-04-07,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-04-08,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-04-09,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-04-10,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-04-11,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-04-12,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-04-13,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-04-14,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-04-15,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-04-16,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-04-17,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-04-18,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-04-19,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-04-20,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-04-21,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-04-22,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-04-23,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-04-24,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-04-25,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-04-26,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-04-27,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-04-28,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-04-29,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-04-30,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-05-01,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-05-02,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-05-03,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-05-04,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-05-05,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-05-06,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-05-07,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-05-08,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-05-09,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-05-10,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-05-11,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-05-12,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-05-13,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-05-14,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-05-15,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-05-16,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-05-17,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-05-18,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-05-19,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-05-20,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-05-21,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-05-22,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-05-23,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-05-24,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-05-25,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-05-26,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-05-27,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-05-28,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-05-29,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-05-30,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-05-31,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-06-01,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-06-02,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-06-03,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-06-04,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-06-05,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-06-06,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-06-07,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-06-08,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-06-09,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-06-10,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-06-11,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-06-12,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-06-13,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-06-14,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-06-15,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-06-16,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-06-17,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-06-18,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-06-19,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-06-20,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-06-21,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-06-22,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-06-23,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-06-24,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-06-25,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-06-26,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-06-27,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-06-28,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-06-29,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-06-30,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-07-01,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-07-02,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-07-03,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-07-04,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-07-05,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-07-06,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-07-07,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-07-08,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-07-09,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-07-10,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-07-11,,,,,,,,,,,,,,,,,,,,,,
60322Q HK Equity,False,,2017-07-12,,,,,,,,,,,,,,,,,,,,,,
