Ticker,IsCurncyFixing,CurncyFixingQuoteFormat,date,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME,TURNOVER,CUR_MKT_CAP,SHORT_INT,EQY_SH_OUT,EQY_FLOAT,EQY_WEIGHTED_AVG_PX,AVERAGE_BID_ASK_SPREAD_%,BEST_EPS,PE_RATIO,BEST_SALES,SALES_REV_TURN,BEST_PE_RATIO,BEST_EBITDA,EQY_DVD_YLD_IND,BEST_TARGET_PRICE,NET_INCOME,BOOK_VAL_PER_SH
SIKATQ HK Equity,False,,2016-12-28,,,,,,,,,,,,,,,,,,,,,,
SIKATQ HK Equity,False,,2016-12-29,,,,,,,,,,,,,,,,,,,,,,
SIKATQ HK Equity,False,,2016-12-30,,,,,,,,,,,,,,,,,,,,,,
SIKATQ HK Equity,False,,2016-12-31,,,,,,,,,,,,,,,,,,,,,,
SIKATQ HK Equity,False,,2017-01-01,,,,,,,,,,,,,,,,,,,,,,
SIKATQ HK Equity,False,,2017-01-02,,,,,,,,,,,,,,,,,,,,,,
SIKATQ HK Equity,False,,2017-01-03,,,,,,,,,,,,,,,,,,,,,,
SIKATQ HK Equity,False,,2017-01-04,,,,,,,,,,,,,,,,,,,,,,
SIKATQ HK Equity,False,,2017-01-05,,,,,,,,,,,,,,,,,,,,,,
SIKATQ HK Equity,False,,2017-01-06,,,,,,,,,,,,,,,,,,,,,,
SIKATQ HK Equity,False,,2017-01-07,,,,,,,,,,,,,,,,,,,,,,
SIKATQ HK Equity,False,,2017-01-08,,,,,,,,,,,,,,,,,,,,,,
SIKATQ HK Equity,False,,2017-01-09,,,,,,,,,,,,,,,,,,,,,,
SIKATQ HK Equity,False,,2017-01-10,,,,,,,,,,,,,,,,,,,,,,
SIKATQ HK Equity,False,,2017-01-11,,,,,,,,,,,,,,,,,,,,,,
SIKATQ HK Equity,False,,2017-01-12,,,,,,,,,,,,,,,,,,,,,,
SIKATQ HK Equity,False,,2017-01-13,,,,,,,,,,,,,,,,,,,,,,
SIKATQ HK Equity,False,,2017-01-14,,,,,,,,,,,,,,,,,,,,,,
SIKATQ HK Equity,False,,2017-01-15,,,,,,,,,,,,,,,,,,,,,,
SIKATQ HK Equity,False,,2017-01-16,,,,,,,,,,,,,,,,,,,,,,
SIKATQ HK Equity,False,,2017-01-17,,,,,,,,,,,,,,,,,,,,,,
SIKATQ HK Equity,False,,2017-01-18,,,,,,,,,,,,,,,,,,,,,,
SIKATQ HK Equity,False,,2017-01-19,,,,,,,,,,,,,,,,,,,,,,
SIKATQ HK Equity,False,,2017-01-20,,,,,,,,,,,,,,,,,,,,,,
SIKATQ HK Equity,False,,2017-01-21,,,,,,,,,,,,,,,,,,,,,,
SIKATQ HK Equity,False,,2017-01-22,,,,,,,,,,,,,,,,,,,,,,
SIKATQ HK Equity,False,,2017-01-23,,,,,,,,,,,,,,,,,,,,,,
SIKATQ HK Equity,False,,2017-01-24,,,,,,,,,,,,,,,,,,,,,,
SIKATQ HK Equity,False,,2017-01-25,,,,,,,,,,,,,,,,,,,,,,
SIKATQ HK Equity,False,,2017-01-26,,,,,,,,,,,,,,,,,,,,,,
SIKATQ HK Equity,False,,2017-01-27,,,,,,,,,,,,,,,,,,,,,,
SIKATQ HK Equity,False,,2017-01-28,,,,,,,,,,,,,,,,,,,,,,
SIKATQ HK Equity,False,,2017-01-29,,,,,,,,,,,,,,,,,,,,,,
SIKATQ HK Equity,False,,2017-01-30,,,,,,,,,,,,,,,,,,,,,,
SIKATQ HK Equity,False,,2017-01-31,,,,,,,,,,,,,,,,,,,,,,
SIKATQ HK Equity,False,,2017-02-01,,,,,,,,,,,,,,,,,,,,,,
SIKATQ HK Equity,False,,2017-02-02,,,,,,,,,,,,,,,,,,,,,,
SIKATQ HK Equity,False,,2017-02-03,,,,,,,,,,,,,,,,,,,,,,
SIKATQ HK Equity,False,,2017-02-04,,,,,,,,,,,,,,,,,,,,,,
SIKATQ HK Equity,False,,2017-02-05,,,,,,,,,,,,,,,,,,,,,,
SIKATQ HK Equity,False,,2017-02-06,,,,,,,,,,,,,,,,,,,,,,
SIKATQ HK Equity,False,,2017-02-07,,,,,,,,,,,,,,,,,,,,,,
SIKATQ HK Equity,False,,2017-02-08,,,,,,,,,,,,,,,,,,,,,,
SIKATQ HK Equity,False,,2017-02-09,,,,,,,,,,,,,,,,,,,,,,
SIKATQ HK Equity,False,,2017-02-10,,,,,,,,,,,,,,,,,,,,,,
SIKATQ HK Equity,False,,2017-02-11,,,,,,,,,,,,,,,,,,,,,,
SIKATQ HK Equity,False,,2017-02-12,,,,,,,,,,,,,,,,,,,,,,
SIKATQ HK Equity,False,,2017-02-13,,,,,,,,,,,,,,,,,,,,,,
SIKATQ HK Equity,False,,2017-02-14,,,,,,,,,,,,,,,,,,,,,,
SIKATQ HK Equity,False,,2017-02-15,,,,,,,,,,,,,,,,,,,,,,
