Ticker,IsCurncyFixing,CurncyFixingQuoteFormat,date,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME,TURNOVER,CUR_MKT_CAP,SHORT_INT,EQY_SH_OUT,EQY_FLOAT,EQY_WEIGHTED_AVG_PX,AVERAGE_BID_ASK_SPREAD_%,BEST_EPS,PE_RATIO,BEST_SALES,SALES_REV_TURN,BEST_PE_RATIO,BEST_EBITDA,EQY_DVD_YLD_IND,BEST_TARGET_PRICE,NET_INCOME,BOOK_VAL_PER_SH
CCLDCQ HK Equity,False,,2016-12-28,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2016-12-29,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2016-12-30,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2016-12-31,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-01-01,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-01-02,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-01-03,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-01-04,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-01-05,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-01-06,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-01-07,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-01-08,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-01-09,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-01-10,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-01-11,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-01-12,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-01-13,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-01-14,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-01-15,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-01-16,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-01-17,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-01-18,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-01-19,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-01-20,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-01-21,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-01-22,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-01-23,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-01-24,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-01-25,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-01-26,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-01-27,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-01-28,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-01-29,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-01-30,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-01-31,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-02-01,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-02-02,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-02-03,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-02-04,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-02-05,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-02-06,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-02-07,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-02-08,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-02-09,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-02-10,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-02-11,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-02-12,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-02-13,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-02-14,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-02-15,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-02-16,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-02-17,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-02-18,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-02-19,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-02-20,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-02-21,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-02-22,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-02-23,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-02-24,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-02-25,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-02-26,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-02-27,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-02-28,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-03-01,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-03-02,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-03-03,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-03-04,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-03-05,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-03-06,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-03-07,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-03-08,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-03-09,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-03-10,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-03-11,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-03-12,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-03-13,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-03-14,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-03-15,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-03-16,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-03-17,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-03-18,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-03-19,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-03-20,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-03-21,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-03-22,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-03-23,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-03-24,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-03-25,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-03-26,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-03-27,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-03-28,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-03-29,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-03-30,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-03-31,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-04-01,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-04-02,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-04-03,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-04-04,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-04-05,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-04-06,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-04-07,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-04-08,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-04-09,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-04-10,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-04-11,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-04-12,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-04-13,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-04-14,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-04-15,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-04-16,,,,,,,,,,,,,,,,,,,,,,
CCLDCQ HK Equity,False,,2017-04-17,,,,,,,,,,,,,,,,,,,,,,
