Ticker,IsCurncyFixing,CurncyFixingQuoteFormat,date,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME,TURNOVER,CUR_MKT_CAP,SHORT_INT,EQY_SH_OUT,EQY_FLOAT,EQY_WEIGHTED_AVG_PX,AVERAGE_BID_ASK_SPREAD_%,BEST_EPS,PE_RATIO,BEST_SALES,SALES_REV_TURN,BEST_PE_RATIO,BEST_EBITDA,EQY_DVD_YLD_IND,BEST_TARGET_PRICE,NET_INCOME,BOOK_VAL_PER_SH
WIINHQ HK Equity,False,,2016-12-28,,,,,,,,,,,,,,,,,,,,,,
WIINHQ HK Equity,False,,2016-12-29,,,,,,,,,,,,,,,,,,,,,,
WIINHQ HK Equity,False,,2016-12-30,,,,,,,,,,,,,,,,,,,,,,
WIINHQ HK Equity,False,,2016-12-31,,,,,,,,,,,,,,,,80.998,,,,,154.234,
WIINHQ HK Equity,False,,2017-01-01,,,,,,,,,,,,,,,,,,,,,,
WIINHQ HK Equity,False,,2017-01-02,,,,,,,,,,,,,,,,,,,,,,
WIINHQ HK Equity,False,,2017-01-03,,,,,,,,,,,,,,,,,,,,,,
WIINHQ HK Equity,False,,2017-01-04,,,,,,,,,,,,,,,,,,,,,,
WIINHQ HK Equity,False,,2017-01-05,,,,,,,,,,,,,,,,,,,,,,
WIINHQ HK Equity,False,,2017-01-06,,,,,,,,,,,,,,,,,,,,,,
WIINHQ HK Equity,False,,2017-01-07,,,,,,,,,,,,,,,,,,,,,,
WIINHQ HK Equity,False,,2017-01-08,,,,,,,,,,,,,,,,,,,,,,
WIINHQ HK Equity,False,,2017-01-09,,,,,,,,,,,,,,,,,,,,,,
WIINHQ HK Equity,False,,2017-01-10,,,,,,,,,,,,,,,,,,,,,,
WIINHQ HK Equity,False,,2017-01-11,,,,,,,,,,,,,,,,,,,,,,
WIINHQ HK Equity,False,,2017-01-12,,,,,,,,,,,,,,,,,,,,,,
WIINHQ HK Equity,False,,2017-01-13,,,,,,,,,,,,,,,,,,,,,,
WIINHQ HK Equity,False,,2017-01-14,,,,,,,,,,,,,,,,,,,,,,
WIINHQ HK Equity,False,,2017-01-15,,,,,,,,,,,,,,,,,,,,,,
WIINHQ HK Equity,False,,2017-01-16,,,,,,,,,,,,,,,,,,,,,,
WIINHQ HK Equity,False,,2017-01-17,,,,,,,,,,,,,,,,,,,,,,
WIINHQ HK Equity,False,,2017-01-18,,,,,,,,,,,,,,,,,,,,,,
WIINHQ HK Equity,False,,2017-01-19,,,,,,,,,,,,,,,,,,,,,,
