Ticker,IsCurncyFixing,CurncyFixingQuoteFormat,date,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME,TURNOVER,CUR_MKT_CAP,SHORT_INT,EQY_SH_OUT,EQY_FLOAT,EQY_WEIGHTED_AVG_PX,AVERAGE_BID_ASK_SPREAD_%,BEST_EPS,PE_RATIO,BEST_SALES,SALES_REV_TURN,BEST_PE_RATIO,BEST_EBITDA,EQY_DVD_YLD_IND,BEST_TARGET_PRICE,NET_INCOME,BOOK_VAL_PER_SH
SHBROQ HK Equity,False,,2016-12-28,,,,,,,,,,,,,,,,,,,,,,
SHBROQ HK Equity,False,,2016-12-29,,,,,,,,,,,,,,,,,,,,,,
SHBROQ HK Equity,False,,2016-12-30,,,,,,,,,,,,,,,,,,,,,,
SHBROQ HK Equity,False,,2016-12-31,,,,,,,,,,,,,,,,,,,,,,
SHBROQ HK Equity,False,,2017-01-01,,,,,,,,,,,,,,,,,,,,,,
SHBROQ HK Equity,False,,2017-01-02,,,,,,,,,,,,,,,,,,,,,,
SHBROQ HK Equity,False,,2017-01-03,,,,,,,,,,,,,,,,,,,,,,
SHBROQ HK Equity,False,,2017-01-04,,,,,,,,,,,,,,,,,,,,,,
SHBROQ HK Equity,False,,2017-01-05,,,,,,,,,,,,,,,,,,,,,,
SHBROQ HK Equity,False,,2017-01-06,,,,,,,,,,,,,,,,,,,,,,
SHBROQ HK Equity,False,,2017-01-07,,,,,,,,,,,,,,,,,,,,,,
SHBROQ HK Equity,False,,2017-01-08,,,,,,,,,,,,,,,,,,,,,,
SHBROQ HK Equity,False,,2017-01-09,,,,,,,,,,,,,,,,,,,,,,
SHBROQ HK Equity,False,,2017-01-10,,,,,,,,,,,,,,,,,,,,,,
SHBROQ HK Equity,False,,2017-01-11,,,,,,,,,,,,,,,,,,,,,,
SHBROQ HK Equity,False,,2017-01-12,,,,,,,,,,,,,,,,,,,,,,
SHBROQ HK Equity,False,,2017-01-13,,,,,,,,,,,,,,,,,,,,,,
SHBROQ HK Equity,False,,2017-01-14,,,,,,,,,,,,,,,,,,,,,,
SHBROQ HK Equity,False,,2017-01-15,,,,,,,,,,,,,,,,,,,,,,
SHBROQ HK Equity,False,,2017-01-16,,,,,,,,,,,,,,,,,,,,,,
SHBROQ HK Equity,False,,2017-01-17,,,,,,,,,,,,,,,,,,,,,,
SHBROQ HK Equity,False,,2017-01-18,,,,,,,,,,,,,,,,,,,,,,
SHBROQ HK Equity,False,,2017-01-19,,,,,,,,,,,,,,,,,,,,,,
SHBROQ HK Equity,False,,2017-01-20,,,,,,,,,,,,,,,,,,,,,,
SHBROQ HK Equity,False,,2017-01-21,,,,,,,,,,,,,,,,,,,,,,
SHBROQ HK Equity,False,,2017-01-22,,,,,,,,,,,,,,,,,,,,,,
