Ticker,IsCurncyFixing,CurncyFixingQuoteFormat,date,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME,TURNOVER,CUR_MKT_CAP,SHORT_INT,EQY_SH_OUT,EQY_FLOAT,EQY_WEIGHTED_AVG_PX,AVERAGE_BID_ASK_SPREAD_%,BEST_EPS,PE_RATIO,BEST_SALES,SALES_REV_TURN,BEST_PE_RATIO,BEST_EBITDA,EQY_DVD_YLD_IND,BEST_TARGET_PRICE,NET_INCOME,BOOK_VAL_PER_SH
MASHOQ HK Equity,False,,2016-12-28,,,,,,,,,,,,,,,,,,,,,,
MASHOQ HK Equity,False,,2016-12-29,,,,,,,,,,,,,,,,,,,,,,
MASHOQ HK Equity,False,,2016-12-30,,,,,,,,,,,,,,,,,,,,,,
MASHOQ HK Equity,False,,2016-12-31,,,,,,,,,,,,,,,,72.257,,,,,5.725,
MASHOQ HK Equity,False,,2017-01-01,,,,,,,,,,,,,,,,,,,,,,
MASHOQ HK Equity,False,,2017-01-02,,,,,,,,,,,,,,,,,,,,,,
MASHOQ HK Equity,False,,2017-01-03,,,,,,,,,,,,,,,,,,,,,,
MASHOQ HK Equity,False,,2017-01-04,,,,,,,,,,,,,,,,,,,,,,
MASHOQ HK Equity,False,,2017-01-05,,,,,,,,,,,,,,,,,,,,,,
MASHOQ HK Equity,False,,2017-01-06,,,,,,,,,,,,,,,,,,,,,,
MASHOQ HK Equity,False,,2017-01-07,,,,,,,,,,,,,,,,,,,,,,
MASHOQ HK Equity,False,,2017-01-08,,,,,,,,,,,,,,,,,,,,,,
MASHOQ HK Equity,False,,2017-01-09,,,,,,,,,,,,,,,,,,,,,,
MASHOQ HK Equity,False,,2017-01-10,,,,,,,,,,,,,,,,,,,,,,
MASHOQ HK Equity,False,,2017-01-11,,,,,,,,,,,,,,,,,,,,,,
MASHOQ HK Equity,False,,2017-01-12,,,,,,,,,,,,,,,,,,,,,,
MASHOQ HK Equity,False,,2017-01-13,,,,,,,,,,,,,,,,,,,,,,
MASHOQ HK Equity,False,,2017-01-14,,,,,,,,,,,,,,,,,,,,,,
MASHOQ HK Equity,False,,2017-01-15,,,,,,,,,,,,,,,,,,,,,,
MASHOQ HK Equity,False,,2017-01-16,,,,,,,,,,,,,,,,,,,,,,
