Ticker,IsCurncyFixing,CurncyFixingQuoteFormat,date,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME,TURNOVER,CUR_MKT_CAP,SHORT_INT,EQY_SH_OUT,EQY_FLOAT,EQY_WEIGHTED_AVG_PX,AVERAGE_BID_ASK_SPREAD_%,BEST_EPS,PE_RATIO,BEST_SALES,SALES_REV_TURN,BEST_PE_RATIO,BEST_EBITDA,EQY_DVD_YLD_IND,BEST_TARGET_PRICE,NET_INCOME,BOOK_VAL_PER_SH
CHNETQ HK Equity,False,,2016-12-28,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2016-12-29,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2016-12-30,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2016-12-31,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-01-01,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-01-02,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-01-03,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-01-04,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-01-05,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-01-06,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-01-07,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-01-08,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-01-09,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-01-10,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-01-11,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-01-12,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-01-13,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-01-14,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-01-15,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-01-16,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-01-17,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-01-18,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-01-19,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-01-20,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-01-21,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-01-22,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-01-23,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-01-24,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-01-25,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-01-26,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-01-27,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-01-28,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-01-29,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-01-30,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-01-31,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-02-01,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-02-02,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-02-03,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-02-04,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-02-05,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-02-06,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-02-07,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-02-08,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-02-09,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-02-10,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-02-11,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-02-12,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-02-13,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-02-14,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-02-15,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-02-16,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-02-17,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-02-18,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-02-19,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-02-20,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-02-21,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-02-22,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-02-23,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-02-24,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-02-25,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-02-26,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-02-27,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-02-28,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-03-01,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-03-02,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-03-03,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-03-04,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-03-05,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-03-06,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-03-07,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-03-08,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-03-09,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-03-10,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-03-11,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-03-12,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-03-13,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-03-14,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-03-15,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-03-16,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-03-17,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-03-18,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-03-19,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-03-20,,,,,,,,,,,,,,,,,,,,,,
CHNETQ HK Equity,False,,2017-03-21,,,,,,,,,,,,,,,,,,,,,,
