Ticker,IsCurncyFixing,CurncyFixingQuoteFormat,date,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME,TURNOVER,CUR_MKT_CAP,SHORT_INT,EQY_SH_OUT,EQY_FLOAT,EQY_WEIGHTED_AVG_PX,AVERAGE_BID_ASK_SPREAD_%,BEST_EPS,PE_RATIO,BEST_SALES,SALES_REV_TURN,BEST_PE_RATIO,BEST_EBITDA,EQY_DVD_YLD_IND,BEST_TARGET_PRICE,NET_INCOME,BOOK_VAL_PER_SH
AALUMQ HK Equity,False,,2016-12-28,,,,,,,,,,,,,,,3699.0,,,,,,,
AALUMQ HK Equity,False,,2016-12-29,,,,,,,,,,,,,,,,,,,,,,
AALUMQ HK Equity,False,,2016-12-30,,,,,,,,,,,,,,,,,,,,,,
AALUMQ HK Equity,False,,2016-12-31,,,,,,,,,,,,,,,,,,,,,,
AALUMQ HK Equity,False,,2017-01-01,,,,,,,,,,,,,,,,,,,,,,
AALUMQ HK Equity,False,,2017-01-02,,,,,,,,,,,,,,,,,,,,,,
AALUMQ HK Equity,False,,2017-01-03,,,,,,,,,,,,,,,,,,,,,,
AALUMQ HK Equity,False,,2017-01-04,,,,,,,,,,,,,,,,,,,,,,
AALUMQ HK Equity,False,,2017-01-05,,,,,,,,,,,,,,,,,,,,,,
AALUMQ HK Equity,False,,2017-01-06,,,,,,,,,,,,,,,,,,,,,,
AALUMQ HK Equity,False,,2017-01-07,,,,,,,,,,,,,,,,,,,,,,
AALUMQ HK Equity,False,,2017-01-08,,,,,,,,,,,,,,,,,,,,,,
AALUMQ HK Equity,False,,2017-01-09,,,,,,,,,,,,,,,,,,,,,,
AALUMQ HK Equity,False,,2017-01-10,,,,,,,,,,,,,,,,,,,,,,
AALUMQ HK Equity,False,,2017-01-11,,,,,,,,,,,,,,,,,,,,,,
AALUMQ HK Equity,False,,2017-01-12,,,,,,,,,,,,,,,,,,,,,,
AALUMQ HK Equity,False,,2017-01-13,,,,,,,,,,,,,,,,,,,,,,
AALUMQ HK Equity,False,,2017-01-14,,,,,,,,,,,,,,,,,,,,,,
AALUMQ HK Equity,False,,2017-01-15,,,,,,,,,,,,,,,,,,,,,,
AALUMQ HK Equity,False,,2017-01-16,,,,,,,,,,,,,,,,,,,,,,
AALUMQ HK Equity,False,,2017-01-17,,,,,,,,,,,,,,,,,,,,,,
AALUMQ HK Equity,False,,2017-01-18,,,,,,,,,,,,,,,,,,,,,,
