Ticker,IsCurncyFixing,CurncyFixingQuoteFormat,date,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME,TURNOVER,CUR_MKT_CAP,SHORT_INT,EQY_SH_OUT,EQY_FLOAT,EQY_WEIGHTED_AVG_PX,AVERAGE_BID_ASK_SPREAD_%,BEST_EPS,PE_RATIO,BEST_SALES,SALES_REV_TURN,BEST_PE_RATIO,BEST_EBITDA,EQY_DVD_YLD_IND,BEST_TARGET_PRICE,NET_INCOME,BOOK_VAL_PER_SH
WGLTDQ HK Equity,False,,2016-12-28,,,,,,,,,,,,,,,,,,,,,,
WGLTDQ HK Equity,False,,2016-12-29,,,,,,,,,,,,,,,,,,,,,,
WGLTDQ HK Equity,False,,2016-12-30,,,,,,,,,,,,,,,,,,,,,,
WGLTDQ HK Equity,False,,2016-12-31,,,,,,,,,,,,,,,,,,,,,,
WGLTDQ HK Equity,False,,2017-01-01,,,,,,,,,,,,,,,,,,,,,,
WGLTDQ HK Equity,False,,2017-01-02,,,,,,,,,,,,,,,,,,,,,,
WGLTDQ HK Equity,False,,2017-01-03,,,,,,,,,,,,,,,,,,,,,,
WGLTDQ HK Equity,False,,2017-01-04,,,,,,,,,,,,,,,,,,,,,,
WGLTDQ HK Equity,False,,2017-01-05,,,,,,,,,,,,,,,,,,,,,,
WGLTDQ HK Equity,False,,2017-01-06,,,,,,,,,,,,,,,,,,,,,,
WGLTDQ HK Equity,False,,2017-01-07,,,,,,,,,,,,,,,,,,,,,,
WGLTDQ HK Equity,False,,2017-01-08,,,,,,,,,,,,,,,,,,,,,,
WGLTDQ HK Equity,False,,2017-01-09,,,,,,,,,,,,,,,,,,,,,,
WGLTDQ HK Equity,False,,2017-01-10,,,,,,,,,,,,,,,,,,,,,,
WGLTDQ HK Equity,False,,2017-01-11,,,,,,,,,,,,,,,,,,,,,,
WGLTDQ HK Equity,False,,2017-01-12,,,,,,,,,,,,,,,,,,,,,,
WGLTDQ HK Equity,False,,2017-01-13,,,,,,,,,,,,,,,,,,,,,,
WGLTDQ HK Equity,False,,2017-01-14,,,,,,,,,,,,,,,,,,,,,,
WGLTDQ HK Equity,False,,2017-01-15,,,,,,,,,,,,,,,,,,,,,,
WGLTDQ HK Equity,False,,2017-01-16,,,,,,,,,,,,,,,,,,,,,,
WGLTDQ HK Equity,False,,2017-01-17,,,,,,,,,,,,,,,,,,,,,,
WGLTDQ HK Equity,False,,2017-01-18,,,,,,,,,,,,,,,,,,,,,,
WGLTDQ HK Equity,False,,2017-01-19,,,,,,,,,,,,,,,,,,,,,,
WGLTDQ HK Equity,False,,2017-01-20,,,,,,,,,,,,,,,,,,,,,,
WGLTDQ HK Equity,False,,2017-01-21,,,,,,,,,,,,,,,,,,,,,,
WGLTDQ HK Equity,False,,2017-01-22,,,,,,,,,,,,,,,,,,,,,,
WGLTDQ HK Equity,False,,2017-01-23,,,,,,,,,,,,,,,,,,,,,,
WGLTDQ HK Equity,False,,2017-01-24,,,,,,,,,,,,,,,,,,,,,,
WGLTDQ HK Equity,False,,2017-01-25,,,,,,,,,,,,,,,,,,,,,,
WGLTDQ HK Equity,False,,2017-01-26,,,,,,,,,,,,,,,,,,,,,,
WGLTDQ HK Equity,False,,2017-01-27,,,,,,,,,,,,,,,,,,,,,,
WGLTDQ HK Equity,False,,2017-01-28,,,,,,,,,,,,,,,,,,,,,,
WGLTDQ HK Equity,False,,2017-01-29,,,,,,,,,,,,,,,,,,,,,,
WGLTDQ HK Equity,False,,2017-01-30,,,,,,,,,,,,,,,,,,,,,,
WGLTDQ HK Equity,False,,2017-01-31,,,,,,,,,,,,,,,,,,,,,,
WGLTDQ HK Equity,False,,2017-02-01,,,,,,,,,,,,,,,,,,,,,,
WGLTDQ HK Equity,False,,2017-02-02,,,,,,,,,,,,,,,,,,,,,,
WGLTDQ HK Equity,False,,2017-02-03,,,,,,,,,,,,,,,,,,,,,,
WGLTDQ HK Equity,False,,2017-02-04,,,,,,,,,,,,,,,,,,,,,,
WGLTDQ HK Equity,False,,2017-02-05,,,,,,,,,,,,,,,,,,,,,,
WGLTDQ HK Equity,False,,2017-02-06,,,,,,,,,,,,,,,,,,,,,,
WGLTDQ HK Equity,False,,2017-02-07,,,,,,,,,,,,,,,,,,,,,,
WGLTDQ HK Equity,False,,2017-02-08,,,,,,,,,,,,,,,,,,,,,,
WGLTDQ HK Equity,False,,2017-02-09,,,,,,,,,,,,,,,,,,,,,,
WGLTDQ HK Equity,False,,2017-02-10,,,,,,,,,,,,,,,,,,,,,,
WGLTDQ HK Equity,False,,2017-02-11,,,,,,,,,,,,,,,,,,,,,,
